12036,12.03555458,702717.78639400005340576,713290.71533000003546476,7754715.97233999986201525,7760466.42865999974310398
16656,16.65628084,729979.20891799998935312,746530.78687900002114475,7823695.36894000042229891,7825560.02938000019639730
24406,24.40576303,726780.16443799994885921,750981.63137199997436255,7832049.39541999995708466,7828898.16275000013411045
7008,7.00798090,727569.05923799995798618,733873.69784999999683350,7842807.05178999993950129,7839747.09619999956339598
6122,6.12171103,718504.37545699998736382,723859.29773899994324893,7851152.38520999997854233,7854118.89046000037342310
6675,6.67540431,718504.37545699998736382,725156.73629499995149672,7861166.78531999979168177,7861720.96762000024318695
9774,9.77418432,720242.98658799997065216,729979.20891799998935312,7866565.17288000043481588,7867425.78538999985903502
9400,9.39972821,720892.79249799996614456,727197.43110899999737740,8034488.92891000024974346,8027517.09827999956905842
13953,13.95278372,703454.52286000002641231,715329.23688099998980761,8046155.00958999991416931,8038828.93694000039249659
16923,16.92320609,687278.91955700004473329,704202.12564700003713369,8069104.67650999967008829,8069104.67650999967008829
14862,14.86226791,650142.18581199995242059,662799.27484099997673184,8100398.59023000020533800,8108188.65471999999135733
10843,10.84250775,642770.47461999999359250,651904.70284599997103214,8102346.92133000027388334,8108188.65471999999135733
11871,11.87068580,662812.31442499998956919,672674.58606200001668185,8254371.07856000028550625,8260977.80085999984294176
10648,10.64822164,659322.05258100002538413,668525.82525200000964105,8255622.87858000025153160,8260977.80085999984294176
24521,24.52149367,633173.34117999998852611,654175.76363499998115003,8246025.74514000024646521,8258682.83416999969631433
53673,53.67335576,623854.38552200002595782,650003.09692200005520135,8193867.41122999973595142,8240740.36730000004172325
8592,8.59207804,631226.09671399998478591,636142.01968499994836748,8232812.30054999981075525,8239859.10878000035881996
12769,12.76859132,616297.94689599995035678,623854.38552200002595782,8237958.58949000015854836,8248251.16738000046461821
19521,19.52145234,626942.59354200004599988,614148.58888599998317659,8220612.68357000034302473,8235357.19259000010788441
14288,14.28829511,573921.47385800001211464,586161.29621599998790771,8198735.52238999959081411,8206107.23359000030905008
45990,45.99018588,550554.54026599996723235,591863.94072299997787923,8197019.73053000029176474,8217234.34482000023126602
35902,35.90245034,504098.85086399997817352,522180.40661900001578033,8246999.36737000010907650,8278016.18993999995291233
7785,7.78514589,518146.82879699999466538,523014.93996200000401586,8250242.96375999972224236,8256318.32302999962121248
17200,17.20027675,495012.43444400001317263,504098.85086399997817352,8264802.74535000044852495,8279407.07883999962359667
27849,27.84928827,489355.42847799998708069,505722.27900600002612919,8254371.07856000028550625,8276903.47881000023335218
8735,8.73495950,493528.09519099997123703,498813.47302699997089803,8245608.47847000043839216,8252562.92298999987542629
11354,11.35428881,485182.76176500000292435,491024.49516300001414493,8235872.25614000018686056,8245608.47847000043839216
8753,8.75303193,478923.76169600000139326,483096.42840899998554960,8242548.52288000006228685,8250242.96375999972224236
8375,8.37541514,471412.96161300002131611,476281.07277799997245893,8233646.83389000035822392,8240462.18951999954879284
7442,7.44233656,455000.47254300001077354,456438.08662100002402440,8201284.76095999963581562,8208586.92771000042557716
14465,14.46524460,412300.18318100000033155,412300.18318100000033155,7881195.58554999995976686,7895660.83014999981969595
11293,11.29315342,471552.05050299997674301,480592.82838100002845749,7752860.00495999958366156,7746092.46114000026136637
15956,15.95620521,467657.56157199997687712,483143.15358300000661984,7740111.63884999975562096,7736264.96172000002115965
10920,10.92006318,517972.96768399997381493,525720.65353300003334880,7736264.96172000002115965,7743960.48924000002443790
4006,4.00630533,512073.64279200002783909,515365.05098800000268966,7731755.43910000007599592,7734039.53947000019252300
4586,4.58554823,513278.71763199998531491,517451.38434500002767891,7728382.53351000044494867,7730284.13943000044673681
2867,2.86739093,514808.69542599999113008,517451.38434500002767891,7725833.29494000039994717,7726946.00605999957770109
3644,3.64445407,514808.69542599999113008,517972.96768399997381493,7721243.36154999956488609,7723051.51712999958544970
4795,4.79453346,515782.31765899999300018,520163.61770800000522286,7713454.38368999958038330,7715401.62815999984741211
5703,5.70264451,475585.62832600000547245,481288.27283299999544397,7672214.52768000029027462,7672214.52768000029027462
5980,5.97960918,465014.87265299999853596,468283.46157799998763949,7678960.33885999955236912,7673953.13881000038236380
11044,11.04421845,465014.87265299999853596,471552.05050299997674301,7683411.18336000014096498,7674509.49437000043690205
8639,8.63870300,454096.39475500001572073,458199.51702199998544529,7687953.30494000017642975,7680351.22776999976485968
32863,32.86335289,434137.13897799997357652,466452.48673200001940131,7611084.96033999975770712,7605108.48457999993115664
11507,11.50654584,468492.09491400001570582,473499.29496899998048320,7602183.27135000005364418,7591823.32227999996393919
7382,7.38220100,468492.09491400001570582,473499.29496899998048320,7623046.60491000022739172,7617622.13819000031799078
13052,13.05172750,466452.48673200001940131,475446.53943499998422340,7618595.76042000018060207,7609137.71587000042200089
7218,7.21789599,479201.93947699997806922,482261.89506599999731407,7630418.31611000001430511,7623881.13826000038534403
6298,6.29751736,475446.53943499998422340,479758.29503899998962879,7639876.36065000016242266,7635286.42726999986916780
8735,8.73495950,468492.09491400001570582,475446.53943499998422340,7642519.04956999979913235,7637233.67174000013619661
16283,16.28290775,469882.98381800000788644,479201.93947699997806922,7637233.67174000013619661,7623881.13826000038534403
11235,11.23529085,498813.47302699997089803,509570.04276400001253933,7635286.42726999986916780,7632041.74425000045448542
20662,20.66248609,490607.22849200002383441,511100.02055900002596900,7650864.38300000037997961,7648221.69407999981194735
7980,7.98013461,501688.70118400000501424,509570.04276400001253933,7644188.11625999957323074,7645439.91626999992877245
12393,12.39254125,524290.64587899995967746,534640.81526399997528642,7630418.31611000001430511,7637233.67174000013619661
12876,12.87635013,524290.64587899995967746,533028.25344000000040978,7619152.11598000023514032,7628610.16052999999374151
4149,4.14942048,537758.36234700004570186,540957.40682699996978045,7666164.16095000039786100,7663521.47202999982982874
10779,10.77899663,531219.01123299996834248,534837.49564800004009157,7635286.42726999986916780,7645439.91626999992877245
15930,15.92967892,525275.13443099998403341,528393.76814599998760968,7656845.20528999995440245,7672466.62629000004380941
8661,8.66072692,514808.69542599999113008,523293.11774299998069182,7708655.81697000004351139,7710394.42810000013560057
7894,7.89383065,507158.80645299999741837,514808.69542599999113008,7738907.65063999965786934,7740854.89510999992489815
13682,13.68188648,499648.00637000001734123,513278.71763199998531491,7723051.51712999958544970,7721869.26155999954789877
12952,12.95201957,489216.33958799997344613,501850.60934600001201034,7700658.20576999988406897,7697806.88351999968290329
13312,13.31190407,490607.22849200002383441,502568.87306900002295151,7691617.42788999993354082,7685775.69450000021606684
27805,27.80452288,520975.33177900000009686,516525.57391799998003989,7710394.42810000013560057,7737840.57806000020354986
16703,16.70309412,505861.36789699998917058,522458.58439999999245629,7692382.41679000016301870,7694260.11680999957025051
8797,8.79675382,704202.12564700003713369,712547.45907199999783188,7769924.47319999989122152,7767142.69539999961853027
6631,6.63146404,699518.74191400001291186,703969.58640799997374415,7795238.65125999972224236,7790322.72828999999910593
7305,7.30451104,713290.71533000003546476,716639.71502000000327826,7808869.36251999996602535,7802377.82321999967098236
14441,14.44077681,703454.52286000002641231,716639.71502000000327826,7844197.94068999961018562,7850087.48589999973773956
20192,20.19176706,764612.34263400000054389,784386.87097799999173731,7980967.95853000041097403,7976884.39563000015914440
19089,19.08916751,660250.03627100004814565,678238.14167899999301881,8023335.73850999958813190,8016946.34260000009089708
18676,18.67587702,655427.56364900001790375,672870.17981400003191084,8036416.61400000005960464,8029742.52051999978721142
11254,11.25367279,703454.52286000002641231,714679.43097099999431521,8021519.97651000041514635,8022324.08416000008583069
18081,18.08076545,719875.70498699997551739,737952.91421399998944253,8024793.99858999997377396,8025152.58714000042527914
7306,7.30610287,496495.68706399999791756,493528.09519099997123703,8227619.28643000032752752,8220943.01969000045210123
9831,9.83056785,506695.90123900002799928,512444.18428899999707937,8231884.31685999967157841,8239859.10878000035881996
12225,12.22523197,497422.58412299997871742,502059.24268099997425452,8230215.25016999989748001,8241527.08884000033140182
30697,30.69742456,480917.73133600002620369,495382.97594099998241290,8267306.34537000022828579,8294381.95383000001311302
12493,12.49324875,446237.87244599999394268,448741.47247300000162795,8184779.90818000026047230,8197019.73053000029176474
11049,11.04942051,429269.02781399997184053,433627.50859099999070168,8180793.05552999954670668,8170639.56653000041842461
12472,12.47233736,434971.67232100002001971,438170.71680100000230595,8176248.76068999990820885,8188303.85560999996960163
21648,21.64787998,446980.04207199998199940,456438.08662100002402440,8225023.32268000021576881,8244495.76733999978750944
13911,13.91117320,426719.78924399998504668,429918.83372300001792610,8201284.76095999963581562,8214823.10850999969989061
11851,11.85144328,425282.17516500002238899,428156.31669000000692904,8161598.78864999953657389,8173096.44137999974191189
13840,13.84026679,431402.08634400001028553,427137.05591499997535720,8197019.73053000029176474,8183853.01111999992281199
29757,29.75713638,445125.16132200002903119,433627.50859099999070168,8232811.21392000000923872,8205365.06395999994128942
13310,13.30984767,451384.16139099997235462,447722.21169800002826378,8248946.61184000037610531,8236150.43391999974846840
24730,24.72964085,445125.16132200002903119,457643.16146099998150021,8214823.10850999969989061,8236150.43391999974846840
10673,10.67278280,439005.25014299998292699,445125.16132200002903119,8204252.35283999983221292,8212922.58922000043094158
28159,28.15876090,404882.83344700001180172,429918.83372300001792610,8154180.35228000022470951,8141291.81065000034868717
43867,43.86687964,373355.29386199999134988,387449.99696900002891198,8155478.87746999971568584,8197019.73053000029176474
23612,23.61181284,363897.24931300000753254,387449.99696900002891198,8226692.38936999998986721,8225023.32268000021576881
23813,23.81305794,397650.21114400000078604,383184.96653999999398366,8205365.06395999994128942,8224281.15306000038981438
53733,53.73298578,443456.09463700000196695,395053.16076800000155345,8179065.31072000041604042,8202397.47209000028669834
34730,34.73028133,457643.16146099998150021,474241.46459599997615442,8222055.73080999962985516,8252562.92298999987542629
14339,14.33897856,453192.31696700002066791,457643.16146099998150021,8206107.23359000030905008,8219737.94484999962151051
21745,21.74531841,438170.71680100000230595,441787.02795199997490272,8168344.59982999972999096,8189787.10823000036180019
20497,20.49662517,477950.13946299999952316,497422.58412299997871742,8180793.05552999954670668,8187191.14448999986052513
16240,16.24007984,477950.13946299999952316,493528.09519099997123703,8170639.56653000041842461,8166049.63313999958336353
18972,18.97179462,464969.23411100002704188,474241.46459599997615442,8187191.14448999986052513,8170639.56653000041842461
9051,9.05066918,463763.07264000002760440,471830.22828400001162663,8172795.44433000031858683,8176898.56659999955445528
9891,9.89097079,448741.47247300000162795,457643.16146099998150021,8170639.56653000041842461,8174951.32213000021874905
30106,30.10623934,446237.87244599999394268,463763.07264000002760440,8211670.78920000046491623,8187191.14448999986052513
37335,37.33491165,408220.96681700000772253,432700.61153200000990182,8187191.14448999986052513,8159001.73826999962329865
11966,11.96567316,414525.60542799998074770,417307.38323699997272342,8159001.73826999962329865,8170639.56653000041842461
39394,39.39408060,428156.31669000000692904,441787.02795199997490272,8197947.71422000043094158,8234898.63389999978244305
42399,42.39943308,455695.91699499997776002,474241.46459599997615442,8260351.90084999985992908,8298463.34346000012010336
83776,83.77599687,480917.73133600002620369,530525.74004499998409301,8239859.10878000035881996,8307365.03244999982416630
25802,25.80183325,820480.43804399995133281,846257.52131500001996756,8043095.05399999953806400,8044207.76513000018894672
18251,18.25144042,766885.57668699999339879,784873.68209400004707277,8034488.92891000024974346,8031411.58720999956130981
17121,17.12071742,728510.08251300000119954,743331.74239899998065084,8047360.08442999981343746,8038828.93694000039249659
16438,16.43823172,717183.03099799994379282,731207.10302899999078363,8061083.15940999984741211,8052831.27632999978959560
34045,34.04521002,768137.37670100003015250,800636.36525499995332211,8069984.84839999955147505,8080116.60475999955087900
34500,34.49959487,755293.38697600003797561,789787.43180200003553182,8092801.94622000027447939,8092193.43233000021427870
27579,27.57918251,775461.27608800004236400,801564.34894599998369813,7999512.41949000023305416,8008414.10847999993711710
13955,13.95535482,802677.06006899999920279,816585.94911199994385242,8051069.84592999983578920,8049957.13480999972671270
23765,23.76467979,711619.47538099996745586,735358.03710199997294694,8035306.07613999955356121,8036416.61400000005960464
22637,22.63725953,742034.30384299997240305,764612.34263400000054389,8033728.28653999976813793,8035306.07613999955356121
14253,14.25343418,616297.94689599995035678,623715.29663100000470877,7813318.03375000040978193,7801267.28536000009626150
36244,36.24368904,611103.84614399995189160,631875.90262399998027831,7794030.31653000041842461,7764358.74431999959051609
17467,17.46702528,466452.48673200001940131,483143.15358300000661984,7842900.50214000046253204,7837799.85173000022768974
17729,17.72924248,439283.42792400001781061,456438.08662100002402440,7863852.93951999954879284,7859495.54538000002503395
46549,46.54872607,418698.27214100002311170,453470.49474799999734387,7820831.00710000004619360,7851754.37932000029832125
40167,40.16692915,384111.86359899997478351,417203.06656900001689792,7790322.72828999999910593,7813087.66777999978512526
29842,29.84187575,407478.79719100001966581,426928.42257900000549853,7741828.51733999978750944,7764358.74431999959051609
11751,11.75105654,400060.36082399997394532,409681.40016600000672042,7728382.53351000044494867,7735128.34468999970704317
28621,28.62058307,465108.32300199999008328,480917.73133600002620369,7999512.41949000023305416,8023335.73850999958813190
47875,47.87536854,530525.74004499998409301,578094.14057100005447865,8036416.61400000005960464,8031038.87244999967515469
28830,28.82953058,634842.40786499995738268,657839.88659200002439320,8101234.21019999962300062,8118572.50970000028610229
24070,24.06979665,565112.14858699997421354,586995.82955799996852875,8152694.92640000022947788,8142682.69955000001937151
30958,30.95759341,530525.74004499998409301,557879.52628500002902001,8150101.13592000026255846,8164589.19978999998420477
29797,29.79683262,565854.31821299996227026,591077.21918699995148927,8173942.92767000012099743,8189787.10823000036180019
22700,22.70049736,528334.00338899996131659,539844.69570299994666129,8103367.26872999966144562,8122932.07710999995470047
18336,18.33604173,545454.97649499995168298,543043.74018299998715520,8101881.84284999966621399,8120057.93558000028133392
43537,43.53666041,510844.66204899997683242,539844.69570299994666129,8063912.74902999959886074,8096319.37385999970138073
36405,36.40465322,465710.31710599997313693,495382.97594099998241290,8053387.63190000038594007,8074436.77952000033110380
53515,53.51543343,342569.92390300001716241,345908.05727300001308322,8163082.04126999992877245,8109670.82070999965071678
57793,57.79250953,345908.05727300001308322,385688.56656800000928342,8105963.23247999977320433,8064049.66464999970048666
13837,13.83698520,426928.42257900000549853,440674.31682900001760572,7946473.91370000038295984,7944989.57445000018924475
7162,7.16157277,434926.03377899999031797,442065.20573300000978634,7850226.57478999998420477,7849670.21922999992966652
34905,34.90514467,576796.70201500004623085,611103.84614399995189160,7996363.36008000001311302,7989952.23154000006616116
7944,7.94432380,759148.75715700001455843,758509.81756700004916638,7964092.56424000021070242,7956190.57665000017732382
13790,13.79015036,774628.91600900003686547,783111.16506100003607571,7954656.25232999958097935,7965529.09169000014662743
12356,12.35614666,771175.59965099999681115,776434.89832100004423410,7938474.12923999968916178,7949627.31964000035077333
11672,11.67189406,766185.78570699994452298,772325.25626099994406104,7914159.65258000046014786,7924082.77560000028461218
8257,8.25657839,756975.49324400001205504,763243.18636900000274181,7939817.20633000042289495,7934442.72467999998480082
9544,9.54445482,721168.79701500001829118,729794.48148499999660999,7989315.46521000005304813,7985229.72905999980866909
12998,12.99814144,731207.10302899999078363,731207.10302899999078363,7983378.10819999966770411,7970390.68305999971926212
16653,16.65268449,701187.80859899998176843,717702.44107399997301400,7959363.54196999967098236,7957231.57007000036537647
23218,23.21788066,675271.63643800001591444,698256.07558099995367229,7958750.68154000025242567,7955469.05303000006824732
11412,11.41164925,680474.43024500005412847,691590.67515999998431653,7970903.57333999965339899,7968343.46846000012010336
35354,35.35399641,664237.97555199998896569,699379.65302399999927729,7974739.38415000028908253,7970903.57333999965339899
45494,45.49441841,643142.10274899995420128,684058.14243799995165318,7921394.44813999999314547,7941281.98620999976992607
19215,19.21510827,678811.88335200003348291,685409.91259099997114390,7906940.06986000016331673,7924986.85338999982923269
12831,12.83108954,697525.85890600003767759,700770.54192800004966557,7896321.50238000042736530,7908735.18585000000894070
5451,5.45086650,703182.86487100005615503,705677.77184299996588379,7920140.47487000003457069,7924986.85338999982923269
10614,10.61371592,698256.07558099995367229,708652.97013999999035150,7929229.06455000024288893,7927094.91939000040292740
8285,8.28452911,695346.07520099997054785,703182.86487100005615503,7939817.20633000042289495,7937131.05214000027626753
14302,14.30196129,713149.45317600003909320,726456.34811499994248152,7930222.24615999963134527,7924986.85338999982923269
9170,9.17031710,722329.31994399998802692,729214.22002000000793487,7946778.17064999975264072,7940725.63064999971538782
17276,17.27605297,719875.70498699997551739,737146.63330300000961870,7952017.90993999969214201,7952017.90993999969214201
4666,4.66624865,711619.47538099996745586,714679.43097099999431521,7953708.70927000045776367,7957231.57007000036537647
3949,3.94851612,707633.70936500001698732,709672.23091499996371567,7950327.11062000039964914,7953708.70927000045776367
8197,8.19741925,699936.00858499994501472,704036.95758899999782443,7943229.23068000003695488,7950327.11062000039964914
32967,32.96709315,678811.88335200003348291,708652.97013999999035150,7929229.06455000024288893,7943229.23068000003695488
29778,29.77750865,644528.64512500003911555,669775.45200199994724244,7909200.26432999968528748,7924986.85338999982923269
9643,9.64293925,478692.30908899998757988,487593.99807700002565980,7853377.80745999980717897,7849670.21922999992966652
15899,15.89887191,478135.95352799998363480,493343.36775799997849390,7845219.37473000027239323,7840581.62954000011086464
9176,9.17565099,497237.85668999998597428,506139.54567800002405420,7850226.57478999998420477,7848001.15254000015556812
14116,14.11616151,550091.63505299994722009,564000.52409600000828505,7833720.63537000026553869,7831310.48568999953567982
36741,36.74053510,551389.07360899995546788,531916.62894900003448129,7770111.37390000000596046,7801267.28536000009626150
21090,21.08960709,536182.74601000000257045,553614.49585599999409169,7753790.16191000025719404,7765660.52940999995917082
5606,5.60646913,566782.30190399999264628,571417.87383000005502254,7745260.10106000024825335,7748413.50698999967426062
16514,16.51399527,581247.54650900000706315,594784.80742199998348951,7746557.53961000032722950,7737099.49505999963730574
20546,20.54647713,585698.39100199996028095,603317.04154400003608316,7768442.30721999984234571,7779013.06288999971002340
6629,6.62874885,596825.50223600002937019,594784.80742199998348951,7766029.98426999989897013,7772336.79614999983459711
9547,9.54662000,607580.98534200002904981,606283.54678600002080202,7751751.64035999961197376,7761209.68491000030189753
11159,11.15918115,594043.72442800004500896,597010.22966900002211332,7798485.50755000021308661,7787727.85118000023066998
6841,6.84083528,578836.31019700004253536,582544.98506500001531094,7807571.92396999988704920,7801823.64092000015079975
9939,9.93949117,574941.82126500003505498,580875.91837900003883988,7805346.50172000005841255,7797372.79641999956220388
15489,15.48904664,512073.64279200002783909,526909.42889400001149625,7830567.22943000029772520,7835018.07392000034451485
7467,7.46695656,501317.07305499998619780,508549.69535699998959899,7830567.22943000029772520,7832423.19680999964475632
6929,6.92885923,493157.55369400000199676,499833.82043399999383837,7836502.41318000014871359,7834648.61906000040471554
8367,8.36745534,571233.14639799995347857,579392.66575899999588728,7817771.05150999967008829,7815917.25738999992609024
19616,19.61567072,518007.73990599997341633,536923.82900400005746633,7828898.16275000013411045,7823706.23526000045239925
11787,11.78725640,499277.46487299998989329,510775.11760400002822280,7841137.98510000016540289,7838543.10799000039696693
5715,5.71480525,509291.86498299997765571,514855.42060100001981482,7827415.99675999954342842,7826116.38494000025093555
16257,16.25697891,701976.70339999999850988,715329.23688099998980761,8112638.41258999984711409,8121910.64307000022381544
14766,14.76613079,701605.07527100003790110,714957.60875200002919883,8133779.92392999958246946,8140084.56254000030457973
13861,13.86111214,700492.36414700001478195,713844.89762800000607967,8140084.56254000030457973,8143794.32404000032693148
21997,21.99654616,694187.72553599998354912,696413.14778300002217293,8118572.50970000028610229,8140456.19067000038921833
11402,11.40187603,617039.02989100001286715,627796.68625999998766929,8113379.49557999987155199,8109670.82070999965071678
19958,19.95758318,618151.74101400002837181,631875.90262399998027831,8117830.34006999991834164,8132295.58468000032007694
53191,53.19120173,586995.82955799996852875,635955.11898899998050183,8124506.60680999979376793,8145277.57665999978780746
23291,23.29055442,494270.26481700001750141,514299.06503900000825524,8101881.84284999966621399,8113751.12370999995619059
17994,17.99396389,407108.25569299998460338,402657.41119999997317791,8250242.96375999972224236,8232811.21392000000923872
38176,38.17598884,535070.03488699998706579,567338.65746599994599819,8104478.89321999996900558,8124878.23493999987840652
30015,30.01453132,637439.45824099995661527,660434.76370400004088879,7755828.68346999958157539,7736540.96623999997973442
31142,31.14154764,616297.94689599995035678,609621.68015599995851517,7827042.19536000024527311,7796627.36689999978989363
32963,32.96323614,467008.84229399997275323,464227.06448499998077750,7809979.90037999954074621,7777154.92224000021815300
13721,13.72138576,469790.62010200001532212,483143.15358300000661984,7825188.40125000011175871,7822034.99531000014394522
30496,30.49597609,492415.38406800001394004,521345.87327699997695163,7828526.53462000004947186,7818881.58937000017613173
29035,29.03484386,529691.20670199999585748,558065.34034899994730949,7813876.56257999967783689,7807756.65139999985694885
19946,19.94583886,461815.82817400002386421,459034.05036499997368082,7908735.18585000000894070,7928485.80829000007361174
13967,13.96671685,733595.52006899996194988,734708.23119199997745454,8081483.58775999955832958,8067574.69871999975293875
17026,17.02603350,733595.52006899996194988,732204.63116500002797693,8118203.05482999980449677,8101234.21019999962300062
14688,14.68820830,738046.36456300003919750,744166.27574099996127188,8157147.94414999987930059,8143795.41067000012844801
8271,8.27110284,784223.87618400005158037,781442.09837599995080382,8202490.92243000026792288,8194701.94457000028342009
13458,13.45784833,777269.43166300002485514,770593.16492300003301352,8193589.23345000017434359,8181905.76664999965578318
15899,15.89858562,684358.05285800003912300,697710.58633900003042072,8055334.87636000011116266,8046711.36515999957919121
13682,13.68198921,719130.27546399994753301,707446.80866900004912168,8072581.89876999985426664,8065627.45425000041723251
33983,33.98294559,723024.76439599995501339,721355.69771099998615682,8107632.29915999993681908,8073694.60989999957382679
54431,54.43063004,716626.67543699999805540,721077.51992999995127320,8166884.16648000013083220,8112639.49921999964863062
27489,27.48858978,540818.31793599994853139,567895.01302800001576543,7811648.96707000024616718,7816286.71226000040769577
19519,19.51938524,579392.66575899999588728,598866.19705099996645004,7754715.97233999986201525,7753787.98864999972283840
31294,31.29443041,618151.74101400002837181,646525.87466099997982383,7790322.72828999999910593,7777154.92224000021815300
23772,23.77214422,498721.10931099997833371,514669.60653599997749552,7920879.38460000045597553,7938498.03514000028371811
9725,9.72521090,517821.92584199999691918,509106.05091900000115857,7950366.22936999984085560,7946100.11230999976396561
14575,14.57543965,447721.12506599997868761,459219.86443000001600012,8003220.00772999972105026,7994318.31874000001698732
13955,13.95461404,597194.95710200001485646,611103.84614399995189160,7886200.61234000045806170,7885274.80190999992191792
18781,18.78144790,561959.82928099995478988,579577.39319199998863041,7867099.79581000003963709,7860608.25650000013411045
18694,18.69399872,651348.34728400001768023,640221.23604999994859099,7854118.89046000037342310,7839097.29028999991714954
11898,11.89769229,640405.96348200005013496,632988.61374800000339746,7855787.95713999960571527,7846514.64001999981701374
16941,16.94123261,610362.76315000001341105,621674.60181699995882809,7834090.09023000020533800,7846699.36746000032871962
21671,21.67059762,613329.26839099999051541,597194.95710200001485646,7860608.25650000013411045,7846143.01188999973237514
19422,19.42247132,714679.43097099999431521,729979.20891799998935312,7920140.47487000003457069,7908178.83028999995440245
23614,23.61396949,532843.52600800001528114,553243.95435899996664375,7944989.57445000018924475,7956859.94194000028073788
8179,8.17943706,610362.76315000001341105,617223.75732299999799579,7973550.60878999996930361,7978001.45328000001609325
34932,34.93175764,565112.14858699997421354,596453.87410699995234609,7954262.89156000036746264,7969656.11985999997705221
16017,16.01653743,582915.52656200004275888,597010.22966900002211332,7959085.36419000010937452,7966687.44134999997913837
23731,23.73143102,557879.52628500002902001,579949.02132099994923919,7946473.91370000038295984,7955190.87524999957531691
15218,15.21805678,528949.03707600000780076,543970.63724199996795505,8004519.61954999994486570,8002109.46987000014632940
29765,29.76477509,654871.20808699994813651,681854.45282999996561557,7826672.74050000030547380,7814154.74036000017076731
